stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
788580,99999,2011,03,27,81.4,16,74.3,16,1016.7,5,1011.1,5,10.4,16,10.6,16,13.0,999.9,86.0,77.0,0.0,0.0,0,0,0,0,0,1
722015,12850,2011,09,11,87.7,24,75.7,24,1016.0,23,1015.3,24,10.0,24,6.1,24,14.0,999.9,93.9,84.0,0.09,0.0,0,1,0,0,1,1
800280,99999,2011,08,16,81.8,24,76.4,24,1011.9,6,1008.4,6,6.1,24,4.1,24,8.0,999.9,89.6,76.8,0.02,0.0,1,1,0,0,1,1
722116,12873,2011,08,13,84.5,24,75.9,24,1014.0,19,1014.0,24,9.5,24,3.3,24,11.1,15.0,90.0,78.1,0.0,0.0,0,1,0,0,1,1
911650,22536,2011,04,07,70.7,24,66.0,24,1016.4,17,1011.0,24,8.9,24,6.3,24,13.0,17.1,78.8,66.2,0.23,0.0,0,1,0,0,1,1
722210,13858,2011,07,09,85.2,24,75.8,24,1012.7,20,1009.3,24,9.8,24,4.5,24,12.0,15.9,92.1,78.8,0.28,0.0,0,1,0,0,1,1
724560,13996,2011,05,22,76.4,24,62.2,24,1002.4,22,971.7,24,8.4,24,9.5,24,17.1,26.0,86.0,62.1,0.65,0.0,0,1,0,0,1,1
788580,99999,2011,10,07,84.3,15,73.8,15,1013.7,5,1008.1,5,11.0,15,9.0,15,14.0,999.9,88.3,79.2,0.0,0.0,0,1,0,0,0,1
722066,03853,2011,09,23,79.3,24,72.0,24,1015.0,18,1014.7,24,9.6,24,3.7,24,11.1,999.9,84.2,73.4,0.56,0.0,0,1,0,0,1,1
722015,12850,2011,07,22,87.6,24,75.4,24,1016.7,18,1015.8,24,10.0,24,6.0,24,15.9,20.0,93.0,82.4,0.43,0.0,0,1,0,0,1,1
747686,13820,2011,09,19,79.5,23,73.9,23,1016.7,21,1015.3,23,9.4,23,7.9,23,14.0,19.0,82.8,75.2,0.19,0.0,0,1,0,0,1,1
308590,99999,2011,07,16,66.6,8,60.7,8,1008.0,8,931.9,8,31.1,8,3.4,8,3.9,999.9,79.2,55.6,0.0,0.0,0,0,0,0,0,1
723940,23273,2011,07,05,64.9,24,54.4,24,1012.3,19,1003.5,23,6.4,24,3.9,23,9.9,21.0,79.0,53.1,0.0,0.0,1,0,0,0,0,1
717060,99999,2011,07,25,65.7,24,53.6,23,1014.4,23,1008.5,4,15.0,24,5.0,24,9.9,17.1,75.2,59.0,0.0,0.0,0,0,0,0,0,1
722594,53909,2011,05,25,79.5,24,61.8,24,1003.8,20,978.0,24,8.9,24,10.2,24,20.0,27.0,91.0,72.0,0.63,0.0,0,1,0,1,1,1
974060,99999,2011,04,25,80.3,8,76.0,8,1007.1,8,1004.1,8,5.9,8,0.5,8,4.1,999.9,89.6,72.3,0.28,0.0,0,1,0,0,1,1
649100,99999,2011,04,18,82.7,24,76.0,24,1008.2,8,1008.1,8,6.9,24,3.4,24,9.9,999.9,95.0,72.5,0.28,0.0,0,1,0,0,1,1
442870,99999,2012,04,14,41.0,8,9.3,8,1016.6,8,809.1,8,31.1,8,9.5,8,17.5,999.9,54.1,25.2,0.0,0.0,0,0,0,0,0,0
718420,99999,2012,07,14,74.0,24,64.6,24,1013.6,24,968.1,4,12.9,24,3.7,24,11.1,999.9,86.0,66.2,0.1,0.0,0,1,0,0,1,0
483030,99999,2012,11,21,78.4,8,71.2,8,1010.2,8,966.5,8,7.3,8,1.9,8,4.1,999.9,90.5,71.8,0.0,0.0,0,0,0,0,0,0
295660,99999,2012,10,31,32.7,8,24.7,8,1012.5,8,978.5,8,8.1,8,4.1,8,5.8,999.9,47.3,25.2,0.08,0.4,0,1,1,0,0,0
471650,99999,2012,01,21,36.5,8,31.5,8,1021.4,8,1016.6,8,7.0,8,13.1,8,18.1,999.9,40.8,30.9,0.2,0.0,0,1,0,0,0,0
268630,99999,2012,03,25,35.2,6,33.8,6,1008.6,6,984.8,6,3.0,6,12.3,6,15.5,25.3,38.5,32.5,0.36,0.0,0,1,1,0,0,0
294180,99999,2012,07,26,71.8,8,60.3,8,1006.5,8,992.1,8,1.7,8,2.7,8,5.8,999.9,85.5,57.2,0.0,0.0,0,0,0,0,0,0
105060,99999,2012,03,06,37.4,16,30.9,16,1024.8,16,965.2,16,11.0,16,5.0,16,9.7,999.9,42.1,32.5,0.0,0.0,0,1,0,0,0,0
723495,13987,2012,07,21,84.3,24,59.1,24,1015.5,24,981.2,24,10.0,24,6.3,24,9.9,14.0,100.9,68.0,0.0,0.0,0,0,0,0,0,0
261350,99999,2012,12,24,7.0,8,2.6,8,1013.1,8,1005.1,8,10.2,8,7.5,8,9.7,19.4,10.0,5.5,0.08,9.1,0,0,1,0,0,0
233300,99999,2012,12,17,0.7,8,-3.8,8,1033.6,8,1032.2,8,8.5,8,6.3,8,7.8,999.9,5.7,-11.0,0.0,13.0,0,0,0,0,0,0
145440,99999,2012,10,30,37.6,10,29.2,10,1014.6,10,947.1,10,10.9,10,1.9,10,1.9,999.9,43.3,30.7,0.16,3.1,0,0,0,0,0,0
062350,99999,2012,12,04,42.2,24,36.0,24,997.0,5,997.0,5,9.0,24,15.1,24,27.0,38.9,45.3,33.8,0.12,0.0,0,1,1,0,0,0
961790,99999,2012,01,09,77.5,8,74.8,8,1010.8,8,1007.2,8,5.8,8,2.6,8,9.9,999.9,86.0,73.4,0.24,0.0,0,1,0,0,0,0
646620,99999,2012,07,16,76.9,4,70.4,4,1009.7,4,960.2,4,7.8,4,22.0,4,999.9,999.9,90.1,69.8,0.47,0.0,0,0,0,0,1,0
115090,99999,2012,05,26,61.7,24,41.4,24,1021.9,24,1002.9,24,25.8,24,4.8,24,9.7,999.9,76.8,42.4,0.0,0.0,0,0,0,0,0,0
484030,99999,2012,05,18,83.3,8,75.6,8,1005.4,8,984.7,8,4.3,8,0.5,8,4.1,999.9,91.9,75.7,0.0,0.0,0,0,0,0,0,0
131600,99999,2012,10,10,51.2,8,44.1,8,1014.0,8,1003.2,8,5.3,8,3.4,8,7.8,999.9,58.6,43.5,0.0,0.0,0,1,0,0,0,0
722677,03027,2012,04,12,50.2,24,29.1,24,1009.1,24,780.8,24,10.0,24,16.0,24,25.1,36.9,61.0,36.0,0.02,0.0,0,0,0,0,0,0
407210,99999,2012,01,04,30.4,8,28.2,8,1027.6,8,970.6,8,4.2,8,5.8,8,13.6,999.9,33.1,28.8,0.31,3.1,0,0,1,0,0,0
724530,13969,2012,12,21,33.0,24,11.0,24,1026.6,24,989.6,24,10.0,24,1.8,24,6.0,999.9,59.0,15.1,0.0,0.0,0,0,0,0,0,0
368590,99999,2012,08,23,81.4,8,49.8,8,1001.7,8,931.8,8,31.1,5,1.9,8,3.9,11.7,99.1,65.1,0.0,0.0,0,0,0,0,0,0
718510,99999,2012,12,14,16.6,17,14.2,17,1014.6,17,981.5,4,7.8,16,9.3,17,12.0,22.0,21.2,0.1,0.0,5.1,0,0,0,0,0,0
025670,99999,2012,08,21,63.7,24,60.9,24,1014.5,24,1012.2,24,16.8,24,12.1,24,17.5,999.9,66.9,60.8,0.0,0.0,0,1,0,0,0,0
586330,99999,2012,12,12,45.7,8,35.6,8,1027.3,8,1017.2,4,4.5,8,7.0,8,11.7,999.9,48.6,36.0,0.0,0.0,0,0,0,0,0,0
722175,13860,2012,08,09,79.9,24,74.5,24,1014.0,24,1003.5,24,8.3,24,4.9,24,21.0,32.1,91.0,73.4,0.25,0.0,1,1,0,0,1,0
135850,99999,2012,05,05,63.1,7,35.4,7,1009.4,6,933.5,7,11.5,7,3.1,7,5.8,999.9,75.7,46.9,0.0,0.0,0,0,0,0,0,0
722516,12928,2012,05,25,83.7,24,73.0,24,1008.1,20,1006.3,24,7.0,24,16.0,24,22.0,28.9,93.9,77.0,0.0,0.0,0,0,0,0,0,0
710950,99999,2012,12,29,-19.2,24,-26.6,24,1016.2,24,1007.8,8,9.7,24,1.8,24,4.1,999.9,-14.4,-23.1,0.0,0.0,0,0,0,0,0,0
722175,13860,2012,06,25,78.4,24,75.2,24,1009.0,24,998.6,24,10.0,24,6.9,24,12.0,18.1,89.6,69.8,0.0,0.0,0,0,0,0,0,0
175050,99999,2012,11,17,66.5,24,54.5,24,1016.2,24,1005.1,24,6.2,24,8.4,24,16.9,999.9,73.2,58.6,0.0,0.0,0,0,0,0,0,0
607750,99999,2012,02,26,58.3,13,40.6,13,1015.4,5,980.0,5,6.9,13,5.2,13,9.9,999.9,64.8,47.8,0.0,0.0,0,0,0,0,0,0
471650,99999,2012,11,14,45.7,8,37.2,8,1021.0,8,1016.3,8,12.0,8,12.6,8,15.9,999.9,49.3,41.0,0.14,0.0,0,1,0,0,0,0
727120,14607,2012,06,27,59.6,24,57.5,24,997.7,7,975.5,24,5.6,24,6.7,24,11.1,20.0,62.1,57.2,1.37,0.0,0,1,0,0,0,0
723090,13754,2012,05,05,77.4,24,66.8,24,1011.4,24,1010.7,24,9.8,24,6.5,24,11.1,999.9,90.0,70.0,0.0,0.0,0,1,0,0,1,0
873710,99999,2012,07,09,51.2,8,39.0,8,1017.7,8,1015.6,8,7.5,8,7.4,8,8.9,999.9,64.4,41.4,0.0,0.0,0,0,0,0,0,0
029650,99999,2012,09,28,51.0,24,50.5,24,1000.7,24,991.2,24,7.3,24,1.5,24,3.9,999.9,56.1,48.0,0.0,0.0,1,1,0,0,0,0
309610,99999,2012,04,01,21.0,8,5.1,8,1020.6,8,941.0,8,31.1,8,5.6,8,11.7,999.9,32.4,6.8,0.0,0.0,0,0,0,0,0,0
724294,53844,2012,09,17,59.7,24,50.8,24,1015.9,24,984.6,24,9.9,24,3.3,24,8.9,999.9,75.9,46.0,0.01,0.0,0,0,0,0,0,0
548570,99999,2012,11,24,40.1,24,20.8,24,1024.3,8,1015.1,4,6.8,24,4.0,24,7.8,999.9,47.5,33.3,0.0,0.0,0,0,0,0,0,0
412180,99999,2012,04,17,78.5,24,45.9,24,1008.9,8,978.9,8,4.9,24,6.8,24,13.0,999.9,90.9,66.2,0.0,0.0,0,0,0,0,0,0
747686,13820,2012,12,19,58.5,24,53.6,24,1016.6,24,1015.3,24,8.0,24,3.2,24,8.9,999.9,72.5,45.9,0.01,0.0,1,0,0,0,0,0
267590,99999,2012,05,29,64.7,4,47.2,4,1006.2,4,984.3,4,18.0,4,4.9,4,7.8,23.3,75.7,49.1,0.0,0.0,0,0,0,0,0,0
153460,99999,2012,11,07,49.3,24,32.4,24,1019.9,24,990.9,24,6.2,24,3.4,24,7.8,15.5,61.3,40.5,0.0,0.0,0,0,0,0,0,0
489300,99999,2012,11,07,78.1,8,72.7,8,1010.3,8,975.9,8,3.8,8,1.2,8,1.9,999.9,91.4,70.7,0.0,0.0,1,0,0,0,0,0
912180,41414,2012,03,08,78.9,24,71.7,24,1007.8,24,987.4,24,10.0,24,10.5,24,17.1,999.9,84.0,75.2,0.0,0.0,0,1,0,0,0,0
725958,94299,2012,10,08,49.1,24,20.0,24,1015.2,24,866.1,24,10.0,24,1.5,24,6.0,999.9,73.9,26.1,0.0,0.0,0,0,0,0,0,0
484030,99999,2012,12,16,83.1,8,68.4,8,1011.2,8,990.4,8,4.0,8,1.4,8,4.1,999.9,94.3,70.3,0.0,0.0,0,0,0,0,0,0
723560,13968,2012,05,07,74.0,24,65.5,24,1010.8,22,987.3,24,9.0,24,9.2,24,18.1,22.9,87.1,66.9,0.0,0.0,0,0,0,0,0,0
644580,99999,2012,07,15,74.1,4,69.8,4,1010.0,4,973.2,4,6.2,4,1.0,4,4.1,999.9,83.1,65.5,0.0,0.0,0,0,0,0,0,0
724240,13807,2012,05,14,64.7,24,59.8,24,1016.2,21,988.0,24,6.2,24,5.7,24,12.0,17.1,73.2,60.1,0.56,0.0,0,1,0,0,0,0
723417,93988,2012,11,08,47.9,24,38.5,24,1022.8,24,1015.1,24,10.0,24,2.4,24,7.0,999.9,64.0,34.0,0.0,0.0,0,0,0,0,0,0
314890,99999,2012,03,31,8.6,7,-0.7,7,1017.1,7,1004.9,7,11.9,7,5.5,7,9.7,19.4,16.5,2.7,0.0,11.8,0,0,1,0,0,0
172340,99999,2012,10,27,67.5,14,51.3,14,1014.1,14,1007.4,14,12.4,14,2.2,14,4.1,999.9,77.7,53.8,0.0,0.0,0,0,0,0,0,0
579930,99999,2012,10,22,77.4,8,63.3,8,1016.8,8,1000.5,4,8.1,8,4.4,8,5.8,999.9,91.4,66.9,0.0,0.0,0,0,0,0,0,0
478230,99999,2012,03,22,63.2,24,52.2,24,1015.3,24,1010.3,24,9.2,24,8.4,24,19.0,999.9,68.7,42.3,0.0,0.0,0,1,0,0,0,0
346620,99999,2012,12,28,32.1,8,30.3,8,1019.8,8,1017.6,8,6.5,8,1.7,8,1.9,999.9,36.3,22.6,0.0,1.2,0,1,0,0,0,0
341990,99999,2012,03,21,30.2,8,27.1,8,1009.3,8,996.2,8,24.8,8,12.1,8,17.5,27.2,34.3,24.8,0.0,9.1,0,0,0,0,0,0
072570,99999,2012,01,15,30.7,24,25.3,24,1020.8,24,998.5,24,24.9,24,6.3,24,8.9,13.0,40.5,23.5,0.0,0.0,0,0,0,0,0,0
408120,99999,2012,08,18,100.3,18,39.0,18,998.8,8,964.6,8,6.2,18,4.1,18,12.0,999.9,114.1,84.2,0.0,0.0,0,0,0,0,0,0
238120,99999,2012,04,18,53.1,7,41.4,7,1004.5,7,989.2,7,6.2,7,3.6,7,5.8,999.9,68.0,32.9,0.0,0.0,0,0,0,0,0,0
294300,99999,2012,12,14,-31.3,8,-36.8,8,1045.0,8,1024.3,8,9.7,8,0.5,8,1.9,999.9,-25.4,-37.1,0.0,18.9,0,0,0,0,0,0
719250,99999,2012,02,14,-0.7,24,-9.5,24,1004.5,24,1000.2,4,10.8,24,8.6,24,13.0,999.9,1.4,-2.4,0.0,10.2,0,0,1,0,0,0
585270,99999,2012,11,22,55.6,8,53.8,8,1015.5,8,1007.6,4,3.1,8,1.9,8,3.9,999.9,58.5,52.9,0.96,0.0,0,1,0,0,0,0
967450,99999,2012,06,03,85.6,8,74.3,8,1008.3,8,1007.8,8,5.0,8,2.4,8,7.0,999.9,93.2,75.6,0.0,0.0,0,0,0,0,0,0
125850,99999,2012,07,06,77.5,24,63.9,24,1012.0,24,986.9,24,14.2,24,5.6,24,7.8,999.9,92.5,69.3,0.0,0.0,0,0,0,0,1,0
289660,99999,2012,06,06,60.6,8,44.1,8,1011.9,8,985.3,8,12.4,6,10.2,8,19.4,999.9,70.0,45.9,0.0,0.0,0,0,0,0,0,0
726056,54791,2012,11,28,30.9,24,20.9,24,1021.9,23,1009.6,24,9.8,24,3.9,24,7.0,999.9,36.0,28.9,0.0,0.0,0,0,1,0,0,0
700860,27401,2012,01,09,-11.6,24,-16.3,24,1006.2,12,1003.7,24,6.7,24,14.1,24,28.0,31.1,-7.6,-15.0,0.0,0.0,0,0,1,0,0,0
724457,03938,2012,03,28,71.6,24,56.1,24,1014.2,24,973.9,24,10.0,24,4.3,24,8.0,999.9,81.5,62.4,0.0,0.0,0,0,0,0,0,0
747400,13973,2012,12,23,55.2,24,42.9,24,1014.7,23,954.3,24,8.1,24,3.8,24,8.0,999.9,79.0,28.2,0.0,0.0,0,0,0,0,0,0
033850,99999,2012,01,18,42.0,24,40.8,24,1019.9,24,1018.9,24,6.0,24,11.7,24,19.0,999.9,51.1,30.6,0.0,0.0,0,0,0,0,0,0
725610,24030,2012,01,07,26.6,24,12.4,24,1020.6,24,868.7,24,10.0,24,7.4,24,17.1,22.9,45.0,10.9,0.0,0.0,0,0,0,0,0,0
700260,27502,2012,01,17,-16.3,24,-21.4,24,1051.7,23,1051.0,24,9.3,24,13.6,24,15.9,999.9,-15.0,-17.0,0.0,11.8,0,0,0,0,0,0
610170,99999,2012,12,24,66.7,7,35.0,7,1018.6,7,977.4,7,5.9,7,7.7,7,22.0,999.9,83.3,52.2,0.0,0.0,0,0,0,0,0,0
304930,99999,2012,01,15,-16.9,8,-24.9,8,1027.2,8,912.0,8,26.4,8,1.9,8,3.9,999.9,-6.5,-22.0,0.0,4.3,0,0,1,0,0,0
170670,99999,2012,08,23,81.2,24,55.7,24,1015.0,24,1012.9,24,12.4,24,3.0,24,5.1,11.1,97.9,66.7,0.0,0.0,0,0,0,0,0,0
524950,99999,2012,02,23,27.1,8,1.2,8,1023.2,8,866.6,4,18.6,8,10.0,8,13.6,999.9,38.1,17.2,0.0,0.0,0,0,0,0,0,0
610910,99999,2012,07,22,81.1,8,72.5,8,1012.0,8,967.0,8,8.2,8,0.7,8,1.9,999.9,92.3,70.7,0.63,0.0,0,0,0,0,0,0
723525,93986,2012,01,03,39.1,24,25.1,24,1029.4,24,971.6,24,10.0,24,13.6,23,25.1,29.9,59.0,28.9,0.0,0.0,0,0,0,0,0,0
670120,99999,2012,09,26,81.9,15,58.5,15,1014.6,7,1013.5,7,14.7,15,6.2,14,12.0,999.9,92.1,69.4,0.0,0.0,0,0,0,0,0,0
084870,99999,2012,08,20,76.7,24,71.9,24,1019.7,7,1017.3,7,6.8,19,3.7,24,12.0,999.9,84.9,73.4,0.0,0.0,0,0,0,0,0,0
221060,99999,2012,04,01,16.0,4,10.4,4,997.7,4,989.7,4,21.7,4,1.5,4,1.9,999.9,32.0,1.4,0.0,19.7,0,0,0,0,0,0
012090,99999,2012,03,15,46.2,24,35.1,24,1016.6,12,1007.5,12,7.0,12,6.6,24,12.0,29.9,48.2,44.2,0.0,0.0,0,1,0,0,0,0
221270,99999,2012,06,08,50.3,7,41.7,7,1007.4,7,987.9,7,11.0,7,4.2,7,5.8,999.9,60.6,36.7,0.0,0.0,0,1,0,0,0,0
266680,99999,2012,03,17,39.9,4,32.8,4,1014.6,4,993.0,4,7.1,4,2.9,4,3.9,999.9,47.8,33.6,0.0,5.9,0,0,0,0,0,0
710220,99999,2012,01,09,39.7,4,36.5,4,1010.4,4,1006.1,4,8.4,4,7.2,4,12.0,26.0,47.7,34.9,0.78,0.0,0,1,0,0,0,0
723080,13737,2012,12,21,52.1,24,39.5,24,1000.5,23,998.9,24,9.0,24,14.7,24,22.0,35.0,63.0,42.1,0.52,0.0,0,1,0,0,0,0
039670,99999,2012,01,30,39.5,24,36.0,24,1022.8,24,1011.2,24,15.7,24,12.9,24,17.5,999.9,40.6,38.5,0.12,0.0,0,1,0,0,0,0
145430,99999,2012,03,08,39.8,8,30.6,8,1021.0,8,968.9,8,12.4,8,3.2,8,7.8,999.9,56.5,19.4,0.0,0.0,0,0,0,0,0,0
723085,13750,2012,09,01,84.1,24,72.9,24,1018.0,24,1017.4,24,8.4,24,4.3,24,11.1,999.9,93.0,77.0,0.0,0.0,0,0,0,0,0,0
722410,12917,2012,12,10,60.0,24,52.0,24,1012.6,21,1011.5,24,9.6,24,12.6,24,22.9,28.9,72.0,46.4,0.67,0.0,0,1,0,0,1,0
726986,94261,2012,12,30,36.1,24,32.0,24,1024.2,19,1015.7,22,7.2,24,2.2,24,6.0,999.9,44.1,28.0,0.0,0.0,1,1,1,0,0,0
433210,99999,2012,03,28,86.7,17,67.4,17,1012.8,8,968.7,8,3.3,17,5.7,17,8.9,999.9,95.9,75.9,0.0,0.0,0,0,0,0,0,0
671610,99999,2012,04,05,81.4,4,70.7,4,1011.9,4,1011.0,4,24.9,4,999.9,0,999.9,999.9,90.5,68.0,0.0,0.0,0,0,0,0,0,0
029570,99999,2012,10,12,40.3,24,37.4,24,1016.0,24,1014.8,24,22.3,24,999.9,0,999.9,999.9,45.3,34.9,0.0,0.0,0,1,0,0,0,0
722595,13911,2012,12,05,58.0,18,31.4,18,1022.8,17,1001.0,18,10.0,18,4.6,18,8.9,999.9,67.8,46.0,0.0,0.0,0,0,0,0,0,0
432260,99999,2012,07,01,76.4,8,75.1,8,1004.8,8,1001.8,8,2.5,8,2.3,8,4.1,999.9,83.3,73.4,1.85,0.0,0,1,0,0,0,0
286610,99999,2012,03,11,10.1,7,5.2,7,1029.6,7,1019.8,7,5.7,7,5.3,7,7.8,999.9,19.8,0.7,0.0,0.0,0,0,0,0,0,0
564920,99999,2012,11,22,53.9,8,50.4,8,1020.5,8,979.1,4,2.6,8,2.2,8,3.9,999.9,56.8,50.5,0.07,0.0,0,1,0,0,0,0
726225,64776,2012,10,08,47.0,24,38.9,24,1021.5,24,1012.8,24,10.0,24,2.2,24,8.0,999.9,55.0,41.0,0.04,0.0,0,1,0,0,0,0
787110,99999,2012,10,15,83.4,10,73.7,10,1011.0,4,984.7,4,9.2,10,7.8,10,12.0,999.9,87.4,72.5,0.1,0.0,0,0,0,0,0,0
612400,99999,2012,01,01,81.0,4,31.1,4,1014.7,4,981.9,4,5.9,4,5.5,4,8.0,999.9,88.7,74.8,0.0,0.0,0,0,0,0,0,0
518280,99999,2012,08,17,83.8,8,51.5,8,1003.3,8,859.9,4,12.4,8,4.1,8,5.8,999.9,94.6,75.2,0.0,0.0,0,0,0,0,0,0
314180,99999,2012,03,26,18.0,8,3.6,8,1009.2,8,983.5,8,31.1,8,1.7,8,3.9,999.9,28.4,5.0,0.0,0.0,0,0,0,0,0,0
836490,99999,2012,08,07,71.3,24,59.9,24,1021.9,4,1021.4,4,7.5,24,5.8,24,12.0,999.9,79.7,62.6,0.0,0.0,0,0,0,0,0,0
295800,99999,2012,08,05,61.3,8,49.2,8,1012.6,8,971.1,8,0.4,5,2.2,8,3.9,999.9,70.9,53.2,0.0,0.0,1,0,0,0,0,0
218240,99999,2012,01,15,-34.9,24,-38.4,24,1036.7,8,1035.7,8,6.2,24,1.5,24,5.8,999.9,-31.0,-40.0,0.0,0.8,0,0,0,0,0,0
722275,53843,2012,12,06,63.2,24,51.8,24,1017.3,24,1006.4,24,9.8,24,2.7,24,9.9,999.9,78.1,52.0,0.01,0.0,0,0,0,0,0,0
655050,99999,2012,11,16,86.9,7,64.7,7,1008.2,7,975.1,7,8.0,7,4.3,7,8.0,999.9,102.2,77.0,0.0,0.0,0,0,0,0,0,0
231790,99999,2012,05,07,16.8,8,7.3,8,1015.5,8,1003.3,8,11.7,8,8.3,8,9.7,999.9,23.9,9.0,0.0,31.5,0,0,0,0,0,0
152000,99999,2012,04,19,51.5,24,47.2,24,999.3,9,985.2,9,5.1,24,4.2,24,9.9,13.6,59.9,44.2,0.13,0.0,1,1,0,0,1,0
946120,99999,2012,05,02,73.8,24,45.0,24,1017.2,8,1010.7,8,7.4,24,10.8,24,18.1,27.0,82.8,59.9,0.0,0.0,0,0,0,0,0,0
064960,99999,2012,01,11,40.7,24,38.7,24,1033.7,19,964.8,19,11.5,24,6.6,24,9.9,17.5,43.0,39.2,0.0,0.0,0,0,0,0,0,0
504340,99999,2012,05,02,43.2,8,31.8,8,1006.0,8,920.4,4,17.2,8,5.6,8,19.4,999.9,59.4,27.5,0.0,0.0,0,1,0,0,0,0
471680,99999,2012,03,06,42.5,8,29.7,8,1014.6,8,1006.6,8,8.0,8,11.1,8,15.0,999.9,48.4,37.2,0.12,0.0,0,0,0,0,0,0
386180,99999,2012,09,22,67.0,17,41.0,17,1014.6,8,948.8,8,7.0,15,4.7,17,11.7,15.5,78.8,50.4,0.0,0.0,0,0,0,0,0,0
060490,99999,2012,06,11,51.8,24,48.5,24,1005.0,24,994.3,24,13.5,24,6.5,24,8.9,999.9,56.5,47.7,0.0,0.0,0,1,0,0,0,0
029780,99999,2012,09,04,58.5,24,54.2,24,1011.0,24,1010.6,24,24.0,24,6.4,24,11.7,999.9,63.9,50.7,0.0,0.0,0,1,0,0,0,0
175500,99999,2012,12,20,53.6,23,46.4,23,1002.4,23,988.0,23,6.1,23,5.5,23,11.1,999.9,59.4,49.8,0.18,0.0,0,1,0,0,0,0
702600,26435,2012,10,27,9.9,24,3.9,24,1028.3,22,1013.7,24,10.0,24,1.3,24,5.1,999.9,27.0,0.0,0.0,0.0,0,0,0,0,0,0
719170,99999,2012,03,25,-43.3,22,-50.8,22,1018.8,22,1018.4,4,11.2,22,0.6,22,2.9,999.9,-29.2,-48.3,0.0,9.8,0,0,0,0,0,0
292310,99999,2012,03,30,28.4,8,17.1,8,1023.5,8,1013.7,8,12.4,8,2.9,8,5.8,999.9,38.3,18.0,0.0,11.0,0,0,0,0,0,0
917530,99999,2012,08,28,79.2,8,75.3,8,1012.7,8,1009.5,8,19.4,8,11.9,8,15.0,999.9,84.4,75.0,0.22,0.0,0,1,0,0,0,0
377880,99999,2012,10,11,61.0,8,51.3,8,1014.2,8,918.2,8,31.1,8,2.7,8,5.8,999.9,74.7,49.1,0.0,0.0,0,1,0,0,0,0
744655,04808,2012,04,18,53.7,24,40.5,24,1021.3,24,995.0,24,9.8,24,9.3,24,17.1,25.1,73.0,39.0,0.0,0.0,0,0,0,0,0,0
726545,94950,2012,02,27,15.7,24,8.5,24,1030.1,24,980.4,24,10.0,24,9.8,24,20.0,28.9,24.1,6.1,0.0,3.1,0,0,0,0,0,0
724945,23293,2012,12,01,60.5,24,55.3,24,1016.3,23,1014.6,24,9.8,24,10.6,24,15.9,26.0,66.0,57.0,0.93,0.0,0,1,0,0,0,0
408770,99999,2012,08,09,97.6,8,64.8,8,993.3,8,943.8,8,5.9,8,17.7,8,27.2,999.9,109.8,89.2,0.0,0.0,0,0,0,0,0,0
789580,99999,2012,07,21,82.2,24,77.2,24,1014.6,8,1013.6,8,7.6,24,8.1,24,12.0,22.0,86.9,76.3,0.05,0.0,0,1,0,0,0,0
410610,99999,2012,03,26,77.1,24,52.5,24,1010.2,8,941.5,8,3.3,24,11.7,24,18.1,999.9,89.6,67.1,0.0,0.0,0,0,0,0,0,0
356990,99999,2012,08,07,75.1,8,40.9,8,1010.3,8,941.4,8,17.1,8,7.3,8,9.7,999.9,87.3,62.2,0.0,0.0,0,0,0,0,0,0
250510,99999,2012,09,09,42.6,7,30.6,7,1015.0,4,1014.4,4,12.0,7,3.3,7,7.8,999.9,47.3,39.2,0.0,0.0,0,0,0,0,0,0
101260,99999,2012,05,10,63.0,24,59.5,24,1012.9,14,1011.3,14,7.4,24,10.5,24,23.3,35.0,69.8,57.2,0.0,0.0,0,1,0,0,0,0
598380,99999,2012,12,06,69.4,8,62.7,8,1015.1,8,1014.2,4,9.8,8,6.8,8,9.7,999.9,76.8,63.3,0.0,0.0,0,0,0,0,0,0
063400,99999,2012,03,12,45.7,24,42.2,24,1033.8,14,1031.9,14,5.1,24,3.8,24,8.0,13.6,59.0,33.3,0.0,0.0,1,0,0,0,0,0
383340,99999,2012,11,17,34.4,7,33.2,7,1027.6,7,930.6,7,1.6,7,5.3,7,9.7,999.9,38.5,32.0,0.0,0.0,0,0,0,0,0,0
983300,99999,2012,10,27,80.7,8,77.8,8,1011.4,8,1008.2,8,15.1,8,1.7,8,5.8,999.9,90.3,74.3,1.28,0.0,0,1,0,0,0,0
038080,99999,2012,11,10,46.4,24,40.8,24,999.5,24,989.0,24,18.5,24,6.9,24,13.0,999.9,51.3,42.3,0.35,0.0,0,1,0,1,0,0
725625,94040,2012,08,11,75.2,24,51.1,24,1013.9,24,925.0,24,10.0,24,9.6,24,19.0,25.1,96.1,59.0,0.0,0.0,0,0,0,0,0,0
298140,99999,2012,04,30,51.2,8,41.5,8,999.7,8,985.9,8,28.0,8,13.6,8,19.4,999.9,59.9,40.6,0.28,0.0,0,1,0,0,0,0
765250,99999,2012,11,01,55.5,8,36.4,8,1011.4,8,747.9,8,12.4,8,7.8,8,15.5,999.9,65.3,48.2,0.0,0.0,0,0,0,0,0,0
479290,99999,2012,07,19,85.0,24,79.2,24,1008.8,24,1008.1,24,12.4,24,8.6,24,12.0,999.9,88.7,79.5,0.0,0.0,0,1,0,0,0,0
